CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA;ANO;VALOR_CORRIGIDO_2024
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.05.02.13;Passivo de arrendamento;62369.0;N;2022;68265.01848836
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06;Provisões;608177.0;S;2021;704213.0040313896
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06;Provisões;660282.0;S;2022;722701.3891120801
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;104080.0;S;2021;120515.0629826301
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;97820.0;S;2022;107067.3589208
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.01.01;Provisões Fiscais;40672.0;S;2021;47094.43352833908
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.01.01;Provisões Fiscais;24329.0;S;2022;26628.928390760004
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;63408.0;S;2021;73420.62945429102
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;73481.0;S;2022;80427.48518564
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.01.04;Provisões Cíveis;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.01.04;Provisões Cíveis;10.0;S;2022;10.945344400000002
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.02;Outras Provisões;504097.0;S;2021;583697.9410487595
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.02;Outras Provisões;562462.0;S;2022;615634.0301912801
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.02.01;Provisões para Garantias;178214.0;S;2021;206355.41347412032
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.02.01;Provisões para Garantias;152410.0;S;2022;166817.9940004
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;3172.0;S;2021;3672.8841254890726
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;1497.0;S;2022;1638.5180566800002
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.06.02.04;Outras Provisões;322711.0;N;2021;373669.64344915014
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.06.02.04;Outras Provisões;408555.0;N;2022;447177.5181342001
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;251866.0;S;2021;291637.6523172859
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;251866.0;S;2021;291637.6523172859
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.01.07.02.01;Passivos mantidos para venda;251866.0;N;2021;291637.6523172859
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.01.07.02.01;Passivos mantidos para venda;0.0;N;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02;Passivo Não Circulante;25398872.0;S;2021;29409556.67532437
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02;Passivo Não Circulante;21394800.0;S;2022;23417345.436912004
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.01;Empréstimos e Financiamentos;19267688.0;S;2021;22310209.769885343
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.01;Empréstimos e Financiamentos;15103579.0;S;2022;16531387.382760761
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.01.01;Empréstimos e Financiamentos;19267688.0;S;2021;22310209.769885343
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.01.01;Empréstimos e Financiamentos;15103579.0;S;2022;16531387.382760761
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.01.01.01;Em Moeda Nacional;55712.0;S;2021;64509.36960884213
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.01.01.01;Em Moeda Nacional;20000.0;S;2022;21890.688800000004
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.01.01.02;Em Moeda Estrangeira;19211976.0;S;2021;22245700.4002765
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.01.01.02;Em Moeda Estrangeira;15083579.0;S;2022;16509496.693960762
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.01.02;Debêntures;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.01.02;Debêntures;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.01.03;Financiamento por Arrendamento;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.01.03;Financiamento por Arrendamento;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02;Outras Obrigações;2425092.0;S;2021;2808033.3889188357
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02;Outras Obrigações;3456120.0;S;2022;3782842.3687728005
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.01.01;Débitos com Coligadas;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.01.01;Débitos com Coligadas;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.01.03;Débitos com Controladores;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.01.03;Débitos com Controladores;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02;Outros;2425092.0;S;2021;2808033.3889188357
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02;Outros;3456120.0;S;2022;3782842.3687728005
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.03;Contas a Pagar;338051.0;N;2021;391431.95192487596
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.03;Contas a Pagar;266807.0;N;2022;292029.45033308
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.04;Contribuição de Parceiros;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.04;Contribuição de Parceiros;0.0;N;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.05;Dívidas com e sem Direito de Regresso;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.05;Dívidas com e sem Direito de Regresso;0.0;N;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.06;Adiantamento de Clientes;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.06;Adiantamento de Clientes;0.0;N;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.07;Impostos e Encargos Sociais a Recolher;55855.0;N;2021;64674.950450565
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.07;Impostos e Encargos Sociais a Recolher;68666.0;N;2022;75157.30185704
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.08;Instrumentos Financeiros Derivativos;16740.0;N;2021;19383.379653432243
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.08;Instrumentos Financeiros Derivativos;209406.0;N;2022;229202.07894264002
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.09;Garantia financeira e de valor residual;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.09;Garantia financeira e de valor residual;0.0;N;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.10;Provisões para Contingências;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.10;Provisões para Contingências;0.0;N;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.11;Passivos de contrato;1722481.0;N;2021;1994474.502319213
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.11;Passivos de contrato;2582737.0;N;2022;2826894.5959622804
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.12;Passivo de arrendamento;291965.0;N;2021;338068.6045707494
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.12;Passivo de arrendamento;307772.0;N;2022;336867.05366768
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.02.02.13;Imposto de renda e contribuição social;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.02.02.13;Imposto de renda e contribuição social;20732.0;N;2022;22691.88801008
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.03;Tributos Diferidos;2822810.0;S;2021;3268554.2365295743
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.03;Tributos Diferidos;1933440.0;S;2022;2116216.6676736004
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;2822810.0;S;2021;3268554.2365295743
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;1933440.0;S;2022;2116216.6676736004
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04;Provisões;672897.0;S;2021;779152.8087607883
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04;Provisões;783901.0;S;2022;858006.6420504401
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;415429.0;S;2021;481028.5559167087
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;396076.0;S;2022;433518.82285744004
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.01.01;Provisões Fiscais;82776.0;S;2021;95846.991289875
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.01.01;Provisões Fiscais;79925.0;S;2022;87480.66511700001
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;111795.0;S;2021;129448.32307977646
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;126759.0;S;2022;138742.09107996002
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;219881.0;S;2021;254601.965446615
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;188240.0;S;2022;206035.1629856
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.01.04;Provisões Cíveis;977.0;S;2021;1131.2761004422523
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.01.04;Provisões Cíveis;1152.0;S;2022;1260.9036748800002
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.02;Outras Provisões;257468.0;S;2021;298124.25284407963
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.02;Outras Provisões;387825.0;S;2022;424487.81919300003
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.02.01;Provisões para Garantias;254259.0;S;2021;294408.52612317976
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.02.01;Provisões para Garantias;252242.0;S;2022;276087.55621448
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;920.0;S;2021;1065.2753453499201
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;501.0;S;2022;548.36175444
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.02.04;Provisão materiais de terceiros;0.0;N;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.02.04;Provisão materiais de terceiros;132027.0;N;2022;144508.09850988002
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.04.02.05;Outros;2289.0;N;2021;2650.4513755499647
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.04.02.05;Outros;3055.0;N;2022;3343.8027142000005
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0;S;2021;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2022-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0;S;2022;0.0
07.689.002/0001-89;2022-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2021-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0;S;2021;0.0
